behavior,behavior_id,animal_id,group_id,phase
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 none,1,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
 upper_ob,2,B6.16,aged,sample
